,wordId,word,topicId,dov,dovDelta,composition,dod,dodDelta,numDocs,score
1216,W11519,antenna,T18,0.0011990132615058,1.971569605474455,0.2048566195949934,0.0221721840977342,0.0748872716308266,4,4.039329
853,W7227,shadow,T71,0.0042894882958244,1.7628300808913486,0.960900588446388,0.051891156259702,0.2872195830629824,11,4.026506
1178,W10835,liken,T23,0.0006457233026187117,1.7626893934283965,0.1291636041525817,0.0212457165893973,0.2426829268292682,4,3.998996
1055,W9083,socket,T9,0.0038249237929182,1.3993143942310786,0.7087435697423934,0.0548166243966621,0.556688419673453,10,3.936234
691,W5945,embodiment,T18,0.0012812986390071,1.899121173669276,0.3010840368701465,0.0217872913873293,0.0402985074626865,5,3.930064
142,W2198,playwright,T37,0.0029873422050553,1.6955484556904357,0.5970803197151708,0.0212457165893973,0.2426829268292682,4,3.927214
424,W4221,burst,T25,0.0052716057463298,1.8580855176922315,1.0605578438811762,0.0398884806636849,0.0832151979469714,8,3.92059
324,W3439,aid,T18,0.0044130154228966,1.6793630298632551,0.9088553464092278,0.0690409488687452,0.2638178156834873,14,3.916332
797,W6701,preview,T28,0.0064691133844439,1.787969282231603,1.2588590562992654,0.0570917206620402,0.1489359708880177,11,3.910406
956,W8008,unrealistic,T9,0.0023008518683808,1.6458812050759597,0.4611846006398066,0.0301038648723726,0.2612376536988511,6,3.894901
25,W729,probabilistic,T18,0.0020152975303345,1.774613045206921,0.4116982202462501,0.0346219214486573,0.096394219379294,7,3.858007
93,W1569,fish,T94,0.0081404613399554,1.6227963569107071,1.5862583990708194,0.0690320191695029,0.261673346583331,14,3.850902
1173,W10677,cryptographically,T88,0.0019385362322888,1.6709208012844563,0.4269830771745143,0.0252258160918848,0.187457165893973,5,3.847773
17,W571,telecommunications,T45,0.0007954573497201047,1.7768372943931825,0.1322394866121972,0.0221721840977342,0.0748872716308266,4,3.845317
467,W4508,dna,T86,0.0030817713935377,1.4342848011468128,0.5130092836841582,0.0468849436220236,0.416956074963488,8,3.835961
1019,W8648,outright,T46,0.0009341874736025764,1.665060835727738,0.1617577926216725,0.0220812887788431,0.1691216488611168,4,3.827483
353,W3699,correction,T81,0.0052684054259675,1.7150284353502772,1.010978631869528,0.0662775171506939,0.1305547237297163,13,3.818995
932,W7697,parenting,T76,0.0010815908868802,1.6902899627137624,0.1690249598885493,0.0172032399983553,0.1322314049586777,3,3.817023
241,W2913,adviser,T96,0.0054455412208662,1.682603078234048,0.8511047331100599,0.0172032399983553,0.1322314049586777,3,3.802571
475,W4578,confine,T77,0.001101162462866,1.5998147995104124,0.1897475356281598,0.0269593375593309,0.2060118927635558,5,3.797575
58,W1260,illegal,T64,0.0044080942577552,1.680909622042672,0.7639181279500158,0.0501340548051944,0.1352453723263201,9,3.797113
144,W2213,invoice,T25,0.0040627223037232,0.2403785379983035,0.764657371937577,0.0651481556137875,1.5707317073170728,13,3.786965
1072,W9418,south,T94,0.0048468129687984,1.4322902882607589,0.8687867584469834,0.0384489565877526,0.3721275952428946,7,3.786884
920,W7641,reel,T4,0.0009816618271886388,1.6768510591469752,0.1961594894805944,0.0163676678089094,0.0951219512195122,3,3.766206
109,W1692,spinning,T37,0.0025167202745379,1.5935849247830678,0.4134868744012828,0.0220812887788431,0.1691216488611168,4,3.75351
1150,W10334,inland,T17,0.00034781510213303035,1.6971180934194492,0.0772943619479233,0.0154697185309092,0.0398961902842169,3,3.732426
223,W2747,protest,T65,0.0029249553627049,1.655747358558864,0.602609039487792,0.0513992030828939,0.0776462842294989,10,3.714678
132,W2088,viewpoint,T54,0.0028229116174901,1.5517622325845806,0.5182311406676241,0.0493058974552979,0.1795062109901439,9,3.714663
454,W4410,conservative,T32,0.0022126265978998,1.620377697743556,0.4286269424893776,0.0465000509116188,0.103734134541296,9,3.708395
992,W8376,generational,T69,0.0013149307098694,1.346332739164945,0.2328189872262301,0.0384489565877526,0.3721275952428946,7,3.707234
242,W2914,temporal,T19,0.0014056263345285,1.6449070354386215,0.286946035996982,0.0367439533506432,0.0709428066280169,7,3.704087
1170,W10552,dissect,T69,0.00023384234442528067,1.5974628866728278,0.0466791815285042,0.0163676678089094,0.0951219512195122,3,3.6883
964,W8084,layering,T69,0.0014145722372618,1.3302730031748145,0.247366050646995,0.0353953245936019,0.2963748749366117,6,3.616551
243,W2916,consciousness,T90,0.0035033363161249,1.4069922590304405,0.6979228369383818,0.0576047772296356,0.2096698460262017,12,3.594453
732,W6185,preferably,T40,0.0004457959835562669,1.557108371164792,0.0712903559866254,0.0154697185309092,0.0398961902842169,3,3.592476
1204,W11275,scholarship,T71,0.0063016369885345,1.4440023645202116,1.2405874676345825,0.0508077986197846,0.1725401725021144,10,3.591499
1259,W13656,governmental,T57,0.0028219937063542,1.4745712323299085,0.6174878121032163,0.020347767311397,0.1136766780890949,4,3.577028
371,W3873,invade,T47,0.0024208152899196,1.3821349352143122,0.4999743201115102,0.0269593375593309,0.2060118927635558,5,3.576818
1227,W11746,competency,T49,0.0029115043183693,1.365974090051974,0.5064977082546839,0.0336618031261559,0.2020267372403587,6,3.555334
542,W5090,sex,T97,0.0022374118982302,1.517224294271737,0.4643480142405565,0.045769062592302,0.0537277312432853,9,3.554881
1286,W17413,revolving,T10,0.0008149330201714722,1.5153978160100834,0.1777135129670449,0.0154697185309092,0.0398961902842169,3,3.54971
666,W5804,confront,T5,0.0022142783574716,1.4535737011279153,0.4741568111272907,0.0500007446606755,0.1067628604751747,10,3.542895
576,W5262,objectively,T46,0.0034014688684576,1.4448642342408442,0.6294090775088692,0.0301947601912637,0.1117044455876901,6,3.542683
12,W325,correspondence,T96,0.0035774361501629,1.420598767668959,0.6074767172281136,0.020347767311397,0.1136766780890949,4,3.523155
514,W4854,sting,T74,0.001887014247784,1.4882060645334196,0.4328911672973857,0.0283988616352632,0.0463005973960072,6,3.52257
1050,W9031,voluntary,T55,0.0008887101043439372,1.4150636055565218,0.1928613453341456,0.020347767311397,0.1136766780890949,4,3.521732
235,W2853,err,T20,0.0011780692942672,1.4821599051785428,0.2010017054104765,0.0154697185309092,0.0398961902842169,3,3.516241
998,W8425,par,T40,0.0051315074126539,1.447504415250652,0.912088395087871,0.0377253831079851,0.0859128404827018,7,3.515453
198,W2532,enthusiasm,T49,0.0098882985593621,1.172387746175663,1.7593329989455324,0.0766986082182969,0.3711849306848811,14,3.508288
729,W6167,improvise,T25,0.0023819370555539,1.395722943678497,0.398362701481689,0.020347767311397,0.1136766780890949,4,3.500353
638,W5616,cure,T59,0.0028258241811328,1.4102051012401964,0.6121110929885688,0.0499098493417844,0.107470920061101,10,3.498866
148,W2239,borrow,T71,0.0024530569517059,1.37411325918185,0.4969900470821983,0.0587679976247598,0.1438681058381889,12,3.497765
962,W8076,rot,T59,0.0018157325239053,1.4462702891510808,0.3865642441094545,0.027500912357263,0.0412846237133889,6,3.476077
1269,W14609,attendance,T81,0.0027457562174174,1.2883906774422784,0.6099935305272064,0.0297474903923045,0.2004975124378109,7,3.473921
110,W1709,clinic,T20,0.0011387212647509,0.9994151563815834,0.1848002553855412,0.0353044292747109,0.4829079318685749,6,3.472847
1119,W9943,psychic,T98,0.0041301619695185,1.3238683928062915,0.9268483745722832,0.04784867966866,0.160482854156283,10,3.462419
1288,W17687,disguise,T17,0.0001804099561865284,1.424419193039011,0.0381853861418314,0.0154697185309092,0.0398961902842169,3,3.460115
925,W7658,hex,T9,0.001951733592603,0.645877161629384,0.3216537952269332,0.0485275697705786,0.808990962843513,8,3.441487
1181,W10875,kubectl,T36,0.0046952019433703,1.1958420434921284,0.9308883177189868,0.0212457165893973,0.2426829268292682,4,3.424196
972,W8172,molecule,T72,0.002782014151081,0.9999345039990168,0.488529176451086,0.0566410411829992,0.4366308717114555,10,3.418981
218,W2706,precious,T25,0.0020207626726598,0.9164158863991364,0.3486675428102355,0.0401824780551987,0.5013530538197944,7,3.405393
1008,W8516,basketball,T2,0.0062922446550027,1.2836751834200724,1.2278953146539562,0.0562561484725944,0.1365254624545752,11,3.394009
670,W5823,deepest,T20,0.0030041661263322,1.2471584569557246,0.5763145197794143,0.0539471933489985,0.1520284253662815,10,3.380732
1048,W8987,neutral,T90,0.0080694553515013,1.3216575135812636,1.873089829617419,0.0623919306912324,0.0877877444063696,13,3.374306
505,W4822,gatekeeping,T53,0.0102550797700134,1.2830760322057302,1.8782482277609411,0.0647756159862072,0.1195474223642349,12,3.368707
591,W5345,licensing,T4,0.0032305993242817,1.286422426125613,0.604890045272889,0.0398884806636849,0.0832151979469714,8,3.353447
1231,W11819,dropbox,T54,0.0022262137708316,1.15298366319875,0.3668154136259139,0.0269593375593309,0.2060118927635558,5,3.348988
3,W72,remarkably,T8,0.0072010603266085,1.1801765514860156,1.2469308747789574,0.044336953355919,0.1566739437548916,8,3.314292
88,W1515,specialty,T65,0.0034020165518571,0.8531609401987631,0.5440566665343546,0.0608527609884462,0.4644628099173554,10,3.299489
1184,W10920,crypto,T45,0.0039662433509598,1.2371117405974572,0.7594302355923293,0.0526248005665724,0.0824622531939605,10,3.299303
703,W6043,counterargument,T6,0.0016040404019109,0.9659189894383668,0.2572937803867817,0.028692859026777,0.3229406033729759,5,3.279938
1192,W11117,screening,T90,0.0027848532525316,1.246653608300499,0.4658338492040317,0.0154697185309092,0.0398961902842169,3,3.278108
2,W71,fleet,T54,0.0040766211544615,1.1984701983156798,0.7984832626198028,0.0421561620895137,0.0966077132264212,9,3.275693
1230,W11796,prominently,T53,0.0023403285710186,1.2411509811685453,0.4180481896855557,0.0154697185309092,0.0398961902842169,3,3.273079
655,W5686,obstruction,T7,0.0025269909830239,0.8169555278084948,0.4048313037879607,0.0304263804942231,0.4644628099173554,5,3.271034
1244,W12808,circular,T79,0.0016597614410753,1.1025774024339208,0.2694530887235855,0.0220812887788431,0.1691216488611168,4,3.263931
523,W4967,trading,T4,0.0017042304063047,0.7364721371186808,0.3332467528430247,0.0310018141503729,0.5378048780487804,6,3.263328
1023,W8710,decentralize,T42,0.0027242784497798,1.1398656733551615,0.547650445584693,0.0523595294494486,0.1412482063363603,10,3.262943
864,W7269,halfway,T76,0.0080982763961084,1.144833183528965,1.596974709525565,0.066368412469585,0.1482917860950094,13,3.260725
47,W1103,mountain,T2,0.0018019235223906,0.9101345746605296,0.3117745037649492,0.0671418156145296,0.3475340993079353,12,3.23929
680,W5864,envelope,T31,0.0086901001127863,1.163199936557331,1.5499374450241703,0.0550195184252316,0.1011023004130154,10,3.23619
624,W5571,clue,T79,0.0053696985862912,0.8520666432304776,0.9606952489151792,0.0617008806012692,0.3911936944541108,11,3.219719
1057,W9104,monolithic,T25,0.0057844516251454,0.9178539641915314,1.0016040761780085,0.0575600938517868,0.3129522478602467,10,3.208133
592,W5362,secrecy,T52,0.0038542568341619,1.1794288831249504,0.7931380682575523,0.0408075333324725,0.0368234193661519,8,3.198194
211,W2649,stereotype,T78,0.0041439018539616,1.1728195833026542,0.7974581011930093,0.0417054826104727,0.0429047404868135,8,3.197624
1210,W11387,terrifying,T37,0.0029594193749461,0.9249766982120572,0.6651229840529828,0.0500952577037015,0.2864162858354869,11,3.190783
836,W7098,mapping,T9,0.0050310711444962,0.909582240902796,0.8979356039964772,0.0732041881809288,0.3003054210188439,13,3.184421
982,W8240,glue,T95,0.0029308811983577,1.1481025670386733,0.597038300019074,0.0398810658241355,0.052119868306121,8,3.18411
36,W1015,crucially,T5,0.0042205848536984,1.0170096782976497,0.9322307685649022,0.0682175503708444,0.1833951194584282,14,3.173324
609,W5496,snowball,T4,0.0015270330998914,0.8130883548859944,0.2645949212699816,0.0525911497524079,0.3733938050124303,9,3.172393
130,W2046,underestimate,T56,0.0080798699533684,1.061926047534134,1.4992673126432692,0.0630346796792117,0.1382647568590084,12,3.170034
571,W5244,slope,T53,0.0027134913175804,1.0875019746222028,0.494917382040424,0.0407864299416851,0.0913236261078535,8,3.163726
97,W1592,marathon,T79,0.002714732625015,0.9998640694005888,0.4417646674354312,0.0220812887788431,0.1691216488611168,4,3.159509
611,W5533,tide,T53,0.0039403243665782,0.962229431263138,0.7218545495999993,0.0269593375593309,0.2060118927635558,5,3.154712
978,W8207,concentration,T72,0.0082563251930678,0.8408330947169836,1.408911442547239,0.0500294709350654,0.3332651188390507,9,3.148659
299,W3321,storm,T16,0.0024302024531632,1.0492607802907516,0.4238164790805132,0.0467442186379553,0.1130679805523437,9,3.14666
425,W4232,illness,T59,0.007192571034885,1.0520478526667667,1.5510277702722088,0.0568812037498682,0.1131209657789893,12,3.134498
1277,W15212,wasteful,T51,0.0020814218224349,1.028924010951381,0.4110326391057331,0.0163676678089094,0.0951219512195122,3,3.116147
1123,W10017,velocity,T36,0.0049239339745271,0.920600091938039,0.848950999346726,0.0542748415546768,0.2156883953066566,10,3.115129
814,W6836,yeah,T20,0.0024424662241171,1.025815829495667,0.5494118695163059,0.033276910415751,0.0954875892659259,7,3.106937
931,W7694,mimic,T79,0.0040322183159558,0.9789215014719492,0.86096397435428,0.0487466289466603,0.1427510619314901,10,3.100394
43,W1072,infer,T13,0.0059951394409658,1.0017259026217844,1.0440018800723547,0.0675253591530205,0.1223882294691773,12,3.098472
991,W8371,peel,T7,0.0009971270697886243,1.0627421437077993,0.1621307018775907,0.0154697185309092,0.0398961902842169,3,3.097209
647,W5657,aged,T65,0.0015318279250876,0.9195825060482488,0.2462323593232973,0.0287837543456681,0.1856310732837192,5,3.096402
1224,W11639,spacecraft,T15,0.0011291753816498,1.0543118541132293,0.213853522867853,0.0154697185309092,0.0398961902842169,3,3.088265
612,W5535,respective,T0,0.0074231912083075,1.011801060756426,1.347126580960638,0.058247526217615,0.1027782087632503,11,3.087205
1226,W11720,serialize,T7,0.0037225905296907,0.769014277285053,0.6030387983645378,0.028692859026777,0.3229406033729759,5,3.079604
906,W7575,coincidentally,T20,0.0017361512944141,0.915216079377614,0.3031038739471995,0.0220812887788431,0.1691216488611168,4,3.076236
1143,W10274,composable,T36,0.0039356660726553,0.8383651206136292,0.7726468146570533,0.0212457165893973,0.2426829268292682,4,3.068289
724,W6152,west,T4,0.0059896690210902,0.4837341539130249,1.120870444989683,0.0694507707381255,0.6120237855271116,13,3.06808
1267,W14310,spoofing,T60,0.0058399967778748,0.9872500192503136,1.1073653039369953,0.0550195184252316,0.1011023004130154,10,3.06463
1247,W12889,heating,T79,0.003253095346156,0.7653658090660455,0.5353416329968187,0.0402733733740897,0.3086716229040914,7,3.05981
1200,W11249,editorial,T60,0.0041384602810606,0.948940315113556,0.7895806296769452,0.0438685801661725,0.1181575659965308,9,3.047801
833,W7083,finite,T73,0.0034358055038913,0.8592316605235516,0.8106176010197652,0.0297474903923045,0.2004975124378109,7,3.042772
943,W7830,formula,T64,0.0074092078831726,0.8718478587272259,1.4642297153419226,0.0779489268168977,0.2040793835126496,15,3.042296
1265,W14238,conceit,T69,0.0005924091150816975,1.00282966124088,0.1012319526722973,0.0154697185309092,0.0398961902842169,3,3.0379
927,W7674,revolutionize,T4,0.0058835231335058,0.6118668694263965,0.9835978368614192,0.061519089963487,0.4464682700854392,11,3.034567
731,W6174,poem,T17,0.0048594381772096,0.7373580131839111,0.9245604830524246,0.0465550131606238,0.3164634146341463,9,3.033186
428,W4242,structurally,T24,0.0008038584367618,0.9953841017286724,0.1312143477064906,0.0154697185309092,0.0398961902842169,3,3.030157
889,W7394,sane,T5,0.0020401398890132,0.9508355660018644,0.4569317811542117,0.0323789611377508,0.0904716155833076,7,3.027858
399,W4112,xml,T71,0.0027833164809271,0.8412137332312102,0.5072538745544888,0.0435087960060225,0.1917225670344776,8,3.017714
351,W3687,widget,T25,0.0042899460642796,0.85782011647365,0.7645286616438061,0.0747135041849649,0.1852368324566301,14,3.01764
758,W6365,founding,T3,0.0066580246216718,0.857151061416437,1.1736310865852764,0.0540930509168946,0.1812674396898509,10,3.014039
459,W4460,gently,T44,0.0056477524834265,0.938269707100383,1.107328760759526,0.0407864299416851,0.0913236261078535,8,3.008419
1141,W10264,speculation,T96,0.002485210276377,0.7622833563372944,0.4788700180069548,0.0318373863398187,0.2429021366659948,6,2.992792
569,W5241,similarity,T27,0.0080390075996619,0.9370145549167812,1.5849694171991595,0.0557143656306091,0.075282907639073,11,2.982564
1074,W9424,undivided,T4,0.0008141771149643446,0.9441600704333546,0.1473191427905979,0.0154697185309092,0.0398961902842169,3,2.978773
679,W5861,encompass,T19,0.0029287860650744,0.8438821611166932,0.4868733709278966,0.0607120360043779,0.1499339692052403,11,2.974974
300,W3322,esteem,T4,0.0014318648715866,0.8554757657294547,0.3191620751337037,0.0470342108700015,0.1334979571288602,10,2.973069
739,W6213,superpower,T25,0.0052105869744628,0.6636765351178092,0.9866291590773288,0.0726861933700583,0.3331920488934752,14,2.969248
29,W802,likelihood,T5,0.0044409503763317,0.923639533435197,0.8781839085347152,0.0390740118650264,0.0644728348065873,8,2.969211
234,W2850,incidentally,T96,0.0050170760372724,0.7726926261974633,0.8227993003600536,0.0336618031261559,0.2020267372403587,6,2.958915
868,W7287,satisfying,T53,0.0046180304897439,0.4359988478055963,0.8873135994583883,0.0310018141503729,0.5378048780487804,6,2.95736
261,W3074,journalism,T20,0.0030054533533959,0.8955859823682252,0.5368278573233733,0.0320191769776009,0.0727809334032652,6,2.955399
67,W1339,musician,T73,0.0053769008210269,0.6303968509272967,0.9504808379154364,0.0549075197155532,0.3455618668065304,10,2.953792
442,W4306,headline,T84,0.0072140892493654,0.7854814313082826,1.5524455620223483,0.0697331400865691,0.1928452973229092,15,2.94382
781,W6552,salient,T74,0.0016589417182997,0.8174934135056665,0.2657601384372198,0.0172032399983553,0.1322314049586777,3,2.943267
216,W2692,canvas,T53,0.0045299327682032,0.516081284972639,0.8135528186449053,0.061519089963487,0.4464682700854392,11,2.940468
891,W7439,clickbait,T97,0.0018762915005652,0.9017115472945808,0.3263477679661071,0.0154697185309092,0.0398961902842169,3,2.934549
8,W237,seal,T45,0.0082402670639246,0.7007721227585452,1.5567298665400742,0.0482959494676193,0.2512137291102774,9,2.92508
402,W4120,balanced,T20,0.0041671558087015,0.8230665683523863,0.934041817836551,0.0404015372312803,0.1203980099502487,9,2.922735
1260,W13885,para,T69,0.0005178452474608437,0.8873936531751503,0.0970648542822937,0.0154697185309092,0.0398961902842169,3,2.922505
1112,W9873,analog,T61,0.0061843056796903,0.7290911075058505,1.23804118635877,0.0645439956832478,0.2181416517684181,13,2.918393
1208,W11354,afterschool,T40,0.0005410179491948142,0.8824223839026193,0.1142385261464821,0.0154697185309092,0.0398961902842169,3,2.917364
412,W4189,portfolio,T48,0.0072417343263313,0.7803883218774622,1.5525203218093968,0.0664555106730617,0.1664577034200093,14,2.913613
1222,W11580,tenant,T4,0.000463153529736473,0.8576405040281202,0.0981761389112813,0.0253167114107759,0.0625174537177714,5,2.912815
152,W2261,oversimplification,T91,0.0005731972731957205,0.8191257985606736,0.1124511056000899,0.0163676678089094,0.0951219512195122,3,2.909311
989,W8341,appointment,T77,0.00940755241258,0.7107169733000642,1.5383404948970782,0.079732277949521,0.2270065859833209,14,2.904631
968,W8142,tendency,T84,0.0054399031386024,0.853067543762153,0.9941899479668714,0.0522971523608941,0.0706577437631149,10,2.901125
693,W5959,relativity,T2,0.0019944240696946,0.8490085016062873,0.4266611087973807,0.0253167114107759,0.0625174537177714,5,2.900925
14,W424,invocation,T64,0.0065428941889476,0.5633827433103438,1.549422776685233,0.0425857381777674,0.3606965174129353,10,2.895972
782,W6569,onsite,T68,0.0007300074739426412,0.8519313970000439,0.1308429903395653,0.027141128197113,0.0481874374683059,5,2.892452
954,W7979,plausibly,T5,0.0029693944194006,0.8112605065212798,0.6064092721377708,0.0389905313856847,0.0935640700615714,8,2.888619
495,W4740,ingest,T32,0.010617144242277,0.3737916377368435,1.8958162022927847,0.0632526114309331,0.5424559741773564,11,2.883431
1042,W8920,messenger,T80,0.0008883991422710532,0.7017100661464271,0.1650385655731911,0.0252258160918848,0.187457165893973,5,2.881161
